_step,mean_eps_reward,run_name,seed,agent,opponent,pink_noise,total-steps,quantile_critic,num-parallel-envs
10185,-17.744,generous-sweep-1,12,sac,strong,True,250000,True,8
10210,-17.773,generous-sweep-1,12,sac,strong,True,250000,True,8
10229,-17.763,generous-sweep-1,12,sac,strong,True,250000,True,8
10238,-17.763,generous-sweep-1,12,sac,strong,True,250000,True,8
10249,-17.763,generous-sweep-1,12,sac,strong,True,250000,True,8
10269,-17.763,generous-sweep-1,12,sac,strong,True,250000,True,8
10291,-17.807,generous-sweep-1,12,sac,strong,True,250000,True,8
10296,-17.846,generous-sweep-1,12,sac,strong,True,250000,True,8
10354,-17.836,generous-sweep-1,12,sac,strong,True,250000,True,8
10381,-17.823,generous-sweep-1,12,sac,strong,True,250000,True,8
10454,-17.804,generous-sweep-1,12,sac,strong,True,250000,True,8
10470,-17.804,generous-sweep-1,12,sac,strong,True,250000,True,8
10525,-17.812,generous-sweep-1,12,sac,strong,True,250000,True,8
10565,-17.856,generous-sweep-1,12,sac,strong,True,250000,True,8
10607,-17.832,generous-sweep-1,12,sac,strong,True,250000,True,8
10663,-17.851,generous-sweep-1,12,sac,strong,True,250000,True,8
10698,-17.798,generous-sweep-1,12,sac,strong,True,250000,True,8
10731,-17.787,generous-sweep-1,12,sac,strong,True,250000,True,8
10774,-17.746,generous-sweep-1,12,sac,strong,True,250000,True,8
10780,-17.746,generous-sweep-1,12,sac,strong,True,250000,True,8
10786,-17.746,generous-sweep-1,12,sac,strong,True,250000,True,8
10808,-17.78,generous-sweep-1,12,sac,strong,True,250000,True,8
10897,-17.771,generous-sweep-1,12,sac,strong,True,250000,True,8
10932,-17.79,generous-sweep-1,12,sac,strong,True,250000,True,8
10950,-17.769,generous-sweep-1,12,sac,strong,True,250000,True,8
10980,-17.774,generous-sweep-1,12,sac,strong,True,250000,True,8
10984,-17.774,generous-sweep-1,12,sac,strong,True,250000,True,8
10985,-17.774,generous-sweep-1,12,sac,strong,True,250000,True,8
11067,-17.697,generous-sweep-1,12,sac,strong,True,250000,True,8
11075,-17.697,generous-sweep-1,12,sac,strong,True,250000,True,8
11124,-17.72,generous-sweep-1,12,sac,strong,True,250000,True,8
11134,-17.72,generous-sweep-1,12,sac,strong,True,250000,True,8
11161,-17.731,generous-sweep-1,12,sac,strong,True,250000,True,8
11162,-17.731,generous-sweep-1,12,sac,strong,True,250000,True,8
11183,-17.739,generous-sweep-1,12,sac,strong,True,250000,True,8
11232,-17.727,generous-sweep-1,12,sac,strong,True,250000,True,8
11259,-17.709,generous-sweep-1,12,sac,strong,True,250000,True,8
11278,-17.695,generous-sweep-1,12,sac,strong,True,250000,True,8
11301,-17.685,generous-sweep-1,12,sac,strong,True,250000,True,8
11306,-17.685,generous-sweep-1,12,sac,strong,True,250000,True,8
11310,-17.674,generous-sweep-1,12,sac,strong,True,250000,True,8
11316,-17.673,generous-sweep-1,12,sac,strong,True,250000,True,8
11355,-17.652,generous-sweep-1,12,sac,strong,True,250000,True,8
11374,-17.628,generous-sweep-1,12,sac,strong,True,250000,True,8
11466,-17.64,generous-sweep-1,12,sac,strong,True,250000,True,8
11519,-17.626,generous-sweep-1,12,sac,strong,True,250000,True,8
11530,-17.626,generous-sweep-1,12,sac,strong,True,250000,True,8
11532,-17.635,generous-sweep-1,12,sac,strong,True,250000,True,8
11552,-17.624,generous-sweep-1,12,sac,strong,True,250000,True,8
11565,-17.623,generous-sweep-1,12,sac,strong,True,250000,True,8
11591,-17.669,generous-sweep-1,12,sac,strong,True,250000,True,8
11595,-17.626,generous-sweep-1,12,sac,strong,True,250000,True,8
11630,-17.599,generous-sweep-1,12,sac,strong,True,250000,True,8
11633,-17.599,generous-sweep-1,12,sac,strong,True,250000,True,8
11648,-17.589,generous-sweep-1,12,sac,strong,True,250000,True,8
11670,-17.565,generous-sweep-1,12,sac,strong,True,250000,True,8
11673,-17.565,generous-sweep-1,12,sac,strong,True,250000,True,8
11743,-17.554,generous-sweep-1,12,sac,strong,True,250000,True,8
11814,-17.462,generous-sweep-1,12,sac,strong,True,250000,True,8
11880,-17.449,generous-sweep-1,12,sac,strong,True,250000,True,8
11940,-17.457,generous-sweep-1,12,sac,strong,True,250000,True,8
11989,-17.457,generous-sweep-1,12,sac,strong,True,250000,True,8
12049,-17.445,generous-sweep-1,12,sac,strong,True,250000,True,8
12059,-17.47,generous-sweep-1,12,sac,strong,True,250000,True,8
12070,-17.483,generous-sweep-1,12,sac,strong,True,250000,True,8
12085,-17.474,generous-sweep-1,12,sac,strong,True,250000,True,8
12120,-17.468,generous-sweep-1,12,sac,strong,True,250000,True,8
12177,-17.402,generous-sweep-1,12,sac,strong,True,250000,True,8
12189,-17.402,generous-sweep-1,12,sac,strong,True,250000,True,8
12243,-17.39,generous-sweep-1,12,sac,strong,True,250000,True,8
12295,-17.366,generous-sweep-1,12,sac,strong,True,250000,True,8
12297,-17.357,generous-sweep-1,12,sac,strong,True,250000,True,8
12305,-17.337,generous-sweep-1,12,sac,strong,True,250000,True,8
12373,-17.327,generous-sweep-1,12,sac,strong,True,250000,True,8
12389,-17.327,generous-sweep-1,12,sac,strong,True,250000,True,8
12411,-17.327,generous-sweep-1,12,sac,strong,True,250000,True,8
12498,-17.378,generous-sweep-1,12,sac,strong,True,250000,True,8
12502,-17.378,generous-sweep-1,12,sac,strong,True,250000,True,8
12526,-17.322,generous-sweep-1,12,sac,strong,True,250000,True,8
12533,-17.336,generous-sweep-1,12,sac,strong,True,250000,True,8
12567,-17.289,generous-sweep-1,12,sac,strong,True,250000,True,8
12602,-17.306,generous-sweep-1,12,sac,strong,True,250000,True,8
12643,-17.265,generous-sweep-1,12,sac,strong,True,250000,True,8
12663,-17.265,generous-sweep-1,12,sac,strong,True,250000,True,8
12676,-17.265,generous-sweep-1,12,sac,strong,True,250000,True,8
12732,-17.225,generous-sweep-1,12,sac,strong,True,250000,True,8
12737,-17.225,generous-sweep-1,12,sac,strong,True,250000,True,8
12749,-17.225,generous-sweep-1,12,sac,strong,True,250000,True,8
12807,-17.185,generous-sweep-1,12,sac,strong,True,250000,True,8
12809,-17.185,generous-sweep-1,12,sac,strong,True,250000,True,8
12820,-17.196,generous-sweep-1,12,sac,strong,True,250000,True,8
12842,-17.196,generous-sweep-1,12,sac,strong,True,250000,True,8
12883,-17.177,generous-sweep-1,12,sac,strong,True,250000,True,8
12894,-17.169,generous-sweep-1,12,sac,strong,True,250000,True,8
12930,-17.131,generous-sweep-1,12,sac,strong,True,250000,True,8
12932,-17.131,generous-sweep-1,12,sac,strong,True,250000,True,8
12957,-17.107,generous-sweep-1,12,sac,strong,True,250000,True,8
12966,-17.107,generous-sweep-1,12,sac,strong,True,250000,True,8
12972,-17.107,generous-sweep-1,12,sac,strong,True,250000,True,8
12982,-17.107,generous-sweep-1,12,sac,strong,True,250000,True,8
13002,-17.102,generous-sweep-1,12,sac,strong,True,250000,True,8
13016,-17.131,generous-sweep-1,12,sac,strong,True,250000,True,8
13035,-17.131,generous-sweep-1,12,sac,strong,True,250000,True,8
13039,-17.138,generous-sweep-1,12,sac,strong,True,250000,True,8
13114,-17.122,generous-sweep-1,12,sac,strong,True,250000,True,8
13116,-17.122,generous-sweep-1,12,sac,strong,True,250000,True,8
13139,-17.148,generous-sweep-1,12,sac,strong,True,250000,True,8
13175,-17.162,generous-sweep-1,12,sac,strong,True,250000,True,8
13177,-17.154,generous-sweep-1,12,sac,strong,True,250000,True,8
13238,-17.155,generous-sweep-1,12,sac,strong,True,250000,True,8
13259,-17.19,generous-sweep-1,12,sac,strong,True,250000,True,8
13279,-17.19,generous-sweep-1,12,sac,strong,True,250000,True,8
13300,-17.183,generous-sweep-1,12,sac,strong,True,250000,True,8
13322,-17.204,generous-sweep-1,12,sac,strong,True,250000,True,8
13333,-17.204,generous-sweep-1,12,sac,strong,True,250000,True,8
13337,-17.196,generous-sweep-1,12,sac,strong,True,250000,True,8
13341,-17.196,generous-sweep-1,12,sac,strong,True,250000,True,8
13358,-17.196,generous-sweep-1,12,sac,strong,True,250000,True,8
13389,-17.19,generous-sweep-1,12,sac,strong,True,250000,True,8
13457,-17.194,generous-sweep-1,12,sac,strong,True,250000,True,8
13494,-17.178,generous-sweep-1,12,sac,strong,True,250000,True,8
13499,-17.178,generous-sweep-1,12,sac,strong,True,250000,True,8
13501,-17.178,generous-sweep-1,12,sac,strong,True,250000,True,8
13514,-17.178,generous-sweep-1,12,sac,strong,True,250000,True,8
13515,-17.178,generous-sweep-1,12,sac,strong,True,250000,True,8
13543,-17.179,generous-sweep-1,12,sac,strong,True,250000,True,8
13564,-17.144,generous-sweep-1,12,sac,strong,True,250000,True,8
13567,-17.136,generous-sweep-1,12,sac,strong,True,250000,True,8
13587,-17.136,generous-sweep-1,12,sac,strong,True,250000,True,8
13591,-17.136,generous-sweep-1,12,sac,strong,True,250000,True,8
13597,-17.136,generous-sweep-1,12,sac,strong,True,250000,True,8
13604,-17.136,generous-sweep-1,12,sac,strong,True,250000,True,8
13660,-17.17,generous-sweep-1,12,sac,strong,True,250000,True,8
13709,-17.156,generous-sweep-1,12,sac,strong,True,250000,True,8
13822,-17.111,generous-sweep-1,12,sac,strong,True,250000,True,8
13854,-17.103,generous-sweep-1,12,sac,strong,True,250000,True,8
13901,-17.097,generous-sweep-1,12,sac,strong,True,250000,True,8
13949,-17.03,generous-sweep-1,12,sac,strong,True,250000,True,8
13958,-17.014,generous-sweep-1,12,sac,strong,True,250000,True,8
14000,-16.983,generous-sweep-1,12,sac,strong,True,250000,True,8
14019,-16.983,generous-sweep-1,12,sac,strong,True,250000,True,8
14050,-16.98,generous-sweep-1,12,sac,strong,True,250000,True,8
14080,-16.973,generous-sweep-1,12,sac,strong,True,250000,True,8
14091,-16.973,generous-sweep-1,12,sac,strong,True,250000,True,8
14093,-16.973,generous-sweep-1,12,sac,strong,True,250000,True,8
14097,-16.973,generous-sweep-1,12,sac,strong,True,250000,True,8
14131,-16.973,generous-sweep-1,12,sac,strong,True,250000,True,8
14142,-16.973,generous-sweep-1,12,sac,strong,True,250000,True,8
14170,-16.968,generous-sweep-1,12,sac,strong,True,250000,True,8
14178,-16.968,generous-sweep-1,12,sac,strong,True,250000,True,8
14208,-16.982,generous-sweep-1,12,sac,strong,True,250000,True,8
14247,-16.968,generous-sweep-1,12,sac,strong,True,250000,True,8
14292,-16.951,generous-sweep-1,12,sac,strong,True,250000,True,8
14299,-16.953,generous-sweep-1,12,sac,strong,True,250000,True,8
14338,-16.913,generous-sweep-1,12,sac,strong,True,250000,True,8
14380,-16.873,generous-sweep-1,12,sac,strong,True,250000,True,8
14419,-16.88,generous-sweep-1,12,sac,strong,True,250000,True,8
14440,-16.88,generous-sweep-1,12,sac,strong,True,250000,True,8
14462,-16.873,generous-sweep-1,12,sac,strong,True,250000,True,8
14483,-16.844,generous-sweep-1,12,sac,strong,True,250000,True,8
14485,-16.843,generous-sweep-1,12,sac,strong,True,250000,True,8
14530,-16.823,generous-sweep-1,12,sac,strong,True,250000,True,8
14568,-16.817,generous-sweep-1,12,sac,strong,True,250000,True,8
14635,-16.801,generous-sweep-1,12,sac,strong,True,250000,True,8
14647,-16.801,generous-sweep-1,12,sac,strong,True,250000,True,8
14664,-16.797,generous-sweep-1,12,sac,strong,True,250000,True,8
14668,-16.794,generous-sweep-1,12,sac,strong,True,250000,True,8
14688,-16.799,generous-sweep-1,12,sac,strong,True,250000,True,8
14709,-16.799,generous-sweep-1,12,sac,strong,True,250000,True,8
14718,-16.799,generous-sweep-1,12,sac,strong,True,250000,True,8
14719,-16.799,generous-sweep-1,12,sac,strong,True,250000,True,8
14724,-16.802,generous-sweep-1,12,sac,strong,True,250000,True,8
14725,-16.802,generous-sweep-1,12,sac,strong,True,250000,True,8
14734,-16.802,generous-sweep-1,12,sac,strong,True,250000,True,8
14737,-16.802,generous-sweep-1,12,sac,strong,True,250000,True,8
14783,-16.782,generous-sweep-1,12,sac,strong,True,250000,True,8
14785,-16.752,generous-sweep-1,12,sac,strong,True,250000,True,8
14826,-16.766,generous-sweep-1,12,sac,strong,True,250000,True,8
14850,-16.76,generous-sweep-1,12,sac,strong,True,250000,True,8
14870,-16.76,generous-sweep-1,12,sac,strong,True,250000,True,8
14885,-16.76,generous-sweep-1,12,sac,strong,True,250000,True,8
14889,-16.76,generous-sweep-1,12,sac,strong,True,250000,True,8
14910,-16.76,generous-sweep-1,12,sac,strong,True,250000,True,8
14925,-16.715,generous-sweep-1,12,sac,strong,True,250000,True,8
14929,-16.715,generous-sweep-1,12,sac,strong,True,250000,True,8
14932,-16.719,generous-sweep-1,12,sac,strong,True,250000,True,8
14983,-16.719,generous-sweep-1,12,sac,strong,True,250000,True,8
14989,-16.688,generous-sweep-1,12,sac,strong,True,250000,True,8
15004,-16.681,generous-sweep-1,12,sac,strong,True,250000,True,8
15014,-16.681,generous-sweep-1,12,sac,strong,True,250000,True,8
15021,-16.681,generous-sweep-1,12,sac,strong,True,250000,True,8
15099,-16.682,generous-sweep-1,12,sac,strong,True,250000,True,8
15132,-16.667,generous-sweep-1,12,sac,strong,True,250000,True,8
15140,-16.667,generous-sweep-1,12,sac,strong,True,250000,True,8
15151,-16.667,generous-sweep-1,12,sac,strong,True,250000,True,8
15165,-16.667,generous-sweep-1,12,sac,strong,True,250000,True,8
15219,-16.676,generous-sweep-1,12,sac,strong,True,250000,True,8
15243,-16.675,generous-sweep-1,12,sac,strong,True,250000,True,8
15245,-16.675,generous-sweep-1,12,sac,strong,True,250000,True,8
15261,-16.675,generous-sweep-1,12,sac,strong,True,250000,True,8
15283,-16.669,generous-sweep-1,12,sac,strong,True,250000,True,8
15310,-16.641,generous-sweep-1,12,sac,strong,True,250000,True,8
15367,-16.643,generous-sweep-1,12,sac,strong,True,250000,True,8
15386,-16.627,generous-sweep-1,12,sac,strong,True,250000,True,8
15422,-16.602,generous-sweep-1,12,sac,strong,True,250000,True,8
15444,-16.602,generous-sweep-1,12,sac,strong,True,250000,True,8
15460,-16.602,generous-sweep-1,12,sac,strong,True,250000,True,8
15468,-16.608,generous-sweep-1,12,sac,strong,True,250000,True,8
15476,-16.608,generous-sweep-1,12,sac,strong,True,250000,True,8
15517,-16.561,generous-sweep-1,12,sac,strong,True,250000,True,8
15584,-16.539,generous-sweep-1,12,sac,strong,True,250000,True,8
15620,-16.527,generous-sweep-1,12,sac,strong,True,250000,True,8
15644,-16.527,generous-sweep-1,12,sac,strong,True,250000,True,8
15646,-16.527,generous-sweep-1,12,sac,strong,True,250000,True,8
15692,-16.515,generous-sweep-1,12,sac,strong,True,250000,True,8
15693,-16.515,generous-sweep-1,12,sac,strong,True,250000,True,8
15736,-16.503,generous-sweep-1,12,sac,strong,True,250000,True,8
15747,-16.503,generous-sweep-1,12,sac,strong,True,250000,True,8
15749,-16.503,generous-sweep-1,12,sac,strong,True,250000,True,8
15805,-16.509,generous-sweep-1,12,sac,strong,True,250000,True,8
15819,-16.503,generous-sweep-1,12,sac,strong,True,250000,True,8
15827,-16.503,generous-sweep-1,12,sac,strong,True,250000,True,8
15845,-16.497,generous-sweep-1,12,sac,strong,True,250000,True,8
15879,-16.473,generous-sweep-1,12,sac,strong,True,250000,True,8
15889,-16.473,generous-sweep-1,12,sac,strong,True,250000,True,8
15891,-16.473,generous-sweep-1,12,sac,strong,True,250000,True,8
15899,-16.473,generous-sweep-1,12,sac,strong,True,250000,True,8
15919,-16.44,generous-sweep-1,12,sac,strong,True,250000,True,8
15924,-16.44,generous-sweep-1,12,sac,strong,True,250000,True,8
15942,-16.44,generous-sweep-1,12,sac,strong,True,250000,True,8
15955,-16.44,generous-sweep-1,12,sac,strong,True,250000,True,8
15976,-16.435,generous-sweep-1,12,sac,strong,True,250000,True,8
16052,-16.427,generous-sweep-1,12,sac,strong,True,250000,True,8
16092,-16.413,generous-sweep-1,12,sac,strong,True,250000,True,8
16118,-16.413,generous-sweep-1,12,sac,strong,True,250000,True,8
16143,-16.414,generous-sweep-1,12,sac,strong,True,250000,True,8
16146,-16.414,generous-sweep-1,12,sac,strong,True,250000,True,8
16184,-16.417,generous-sweep-1,12,sac,strong,True,250000,True,8
16194,-16.411,generous-sweep-1,12,sac,strong,True,250000,True,8
16224,-16.398,generous-sweep-1,12,sac,strong,True,250000,True,8
16250,-16.395,generous-sweep-1,12,sac,strong,True,250000,True,8
16309,-16.38,generous-sweep-1,12,sac,strong,True,250000,True,8
16315,-16.381,generous-sweep-1,12,sac,strong,True,250000,True,8
16349,-16.381,generous-sweep-1,12,sac,strong,True,250000,True,8
16353,-16.375,generous-sweep-1,12,sac,strong,True,250000,True,8
16411,-16.369,generous-sweep-1,12,sac,strong,True,250000,True,8
16484,-16.35,generous-sweep-1,12,sac,strong,True,250000,True,8
16530,-16.321,generous-sweep-1,12,sac,strong,True,250000,True,8
16541,-16.317,generous-sweep-1,12,sac,strong,True,250000,True,8
16542,-16.317,generous-sweep-1,12,sac,strong,True,250000,True,8
16545,-16.317,generous-sweep-1,12,sac,strong,True,250000,True,8
16557,-16.317,generous-sweep-1,12,sac,strong,True,250000,True,8
16618,-16.259,generous-sweep-1,12,sac,strong,True,250000,True,8
16622,-16.259,generous-sweep-1,12,sac,strong,True,250000,True,8
16624,-16.259,generous-sweep-1,12,sac,strong,True,250000,True,8
16629,-16.259,generous-sweep-1,12,sac,strong,True,250000,True,8
16637,-16.259,generous-sweep-1,12,sac,strong,True,250000,True,8
16650,-16.259,generous-sweep-1,12,sac,strong,True,250000,True,8
16656,-16.259,generous-sweep-1,12,sac,strong,True,250000,True,8
16694,-16.266,generous-sweep-1,12,sac,strong,True,250000,True,8
16725,-16.25,generous-sweep-1,12,sac,strong,True,250000,True,8
16732,-16.25,generous-sweep-1,12,sac,strong,True,250000,True,8
16740,-16.25,generous-sweep-1,12,sac,strong,True,250000,True,8
16759,-16.237,generous-sweep-1,12,sac,strong,True,250000,True,8
16815,-16.235,generous-sweep-1,12,sac,strong,True,250000,True,8
16823,-16.23,generous-sweep-1,12,sac,strong,True,250000,True,8
16854,-16.232,generous-sweep-1,12,sac,strong,True,250000,True,8
16885,-16.23,generous-sweep-1,12,sac,strong,True,250000,True,8
16893,-16.23,generous-sweep-1,12,sac,strong,True,250000,True,8
16902,-16.228,generous-sweep-1,12,sac,strong,True,250000,True,8
16917,-16.228,generous-sweep-1,12,sac,strong,True,250000,True,8
17007,-16.231,generous-sweep-1,12,sac,strong,True,250000,True,8
17064,-16.221,generous-sweep-1,12,sac,strong,True,250000,True,8
17114,-16.207,generous-sweep-1,12,sac,strong,True,250000,True,8
17169,-16.176,generous-sweep-1,12,sac,strong,True,250000,True,8
17207,-16.171,generous-sweep-1,12,sac,strong,True,250000,True,8
17226,-16.171,generous-sweep-1,12,sac,strong,True,250000,True,8
17257,-16.162,generous-sweep-1,12,sac,strong,True,250000,True,8
17286,-16.162,generous-sweep-1,12,sac,strong,True,250000,True,8
17313,-16.17,generous-sweep-1,12,sac,strong,True,250000,True,8
17329,-16.166,generous-sweep-1,12,sac,strong,True,250000,True,8
17332,-16.166,generous-sweep-1,12,sac,strong,True,250000,True,8
17337,-16.17,generous-sweep-1,12,sac,strong,True,250000,True,8
17346,-16.165,generous-sweep-1,12,sac,strong,True,250000,True,8
17384,-16.169,generous-sweep-1,12,sac,strong,True,250000,True,8
17387,-16.169,generous-sweep-1,12,sac,strong,True,250000,True,8
17390,-16.177,generous-sweep-1,12,sac,strong,True,250000,True,8
17409,-16.172,generous-sweep-1,12,sac,strong,True,250000,True,8
17467,-16.129,generous-sweep-1,12,sac,strong,True,250000,True,8
17483,-16.113,generous-sweep-1,12,sac,strong,True,250000,True,8
17522,-16.108,generous-sweep-1,12,sac,strong,True,250000,True,8
17572,-16.082,generous-sweep-1,12,sac,strong,True,250000,True,8
17621,-16.086,generous-sweep-1,12,sac,strong,True,250000,True,8
17658,-16.056,generous-sweep-1,12,sac,strong,True,250000,True,8
17683,-16.056,generous-sweep-1,12,sac,strong,True,250000,True,8
17689,-16.056,generous-sweep-1,12,sac,strong,True,250000,True,8
17690,-16.056,generous-sweep-1,12,sac,strong,True,250000,True,8
17735,-16.052,generous-sweep-1,12,sac,strong,True,250000,True,8
17750,-16.052,generous-sweep-1,12,sac,strong,True,250000,True,8
17763,-16.047,generous-sweep-1,12,sac,strong,True,250000,True,8
17768,-16.021,generous-sweep-1,12,sac,strong,True,250000,True,8
17785,-16.014,generous-sweep-1,12,sac,strong,True,250000,True,8
17796,-16.014,generous-sweep-1,12,sac,strong,True,250000,True,8
17836,-16.034,generous-sweep-1,12,sac,strong,True,250000,True,8
